nohup: ignoring input
=== Titanium Ultra Enterprise System ===
[SocialMedia] Nincs token, layer passzív.
[Subscription_13] Feature_4 -> Value: 32.75
[Subscription_17] Feature_1 -> Value: 0.58
[Subscription_10] Feature_2 -> Value: 94.4
[Subscription_1] Feature_3 -> Value: 47.89
[Subscription_3] Feature_3 -> Value: 65.39
[Subscription_15] Feature_2 -> Value: 51.91
[Subscription_9] Feature_5 -> Value: 82.97
[Subscription_7] Feature_3 -> Value: 44.56
[Subscription_18] Feature_2 -> Value: 54.73
[Subscription_8] Feature_1 -> Value: 50.13
[Subscription_5] Feature_1 -> Value: 92.69
[Subscription_4] Feature_3 -> Value: 52.61
[Subscription_16] Feature_5 -> Value: 52.38
[Subscription_14] Feature_3 -> Value: 95.15
[Subscription_6] Feature_3 -> Value: 65.46
[Subscription_20] Feature_2 -> Value: 27.55
[Subscription_11] Feature_5 -> Value: 41.97
[Subscription_12] Feature_4 -> Value: 96.94
[Subscription_13] Feature_5 -> Value: 14.72
[Subscription_1] Feature_4 -> Value: 43.14
[Subscription_2] Feature_1 -> Value: 60.75
[Subscription_19] Feature_1 -> Value: 66.21
[Subscription_10] Feature_3 -> Value: 90.97
[Subscription_15] Feature_3 -> Value: 59.38
[Subscription_20] Feature_3 -> Value: 59.76
[Subscription_12] Feature_5 -> Value: 83.16
[Subscription_9] Feature_1 -> Value: 20.25
[Subscription_7] Feature_4 -> Value: 58.24
[Subscription_17] Feature_2 -> Value: 59.98
[Subscription_18] Feature_3 -> Value: 61.47
[Subscription_3] Feature_4 -> Value: 4.38
[Subscription_14] Feature_4 -> Value: 53.48
[Subscription_13] Feature_1 -> Value: 3.98
[Subscription_8] Feature_2 -> Value: 67.26
[Subscription_5] Feature_2 -> Value: 95.09
[Subscription_4] Feature_4 -> Value: 60.98
[Subscription_16] Feature_1 -> Value: 80.22
[Subscription_6] Feature_4 -> Value: 42.2
[Subscription_15] Feature_4 -> Value: 84.28
[Subscription_12] Feature_1 -> Value: 20.15
[Subscription_11] Feature_1 -> Value: 73.25
[Subscription_7] Feature_5 -> Value: 64.24
[Subscription_1] Feature_5 -> Value: 82.62
[Subscription_3] Feature_5 -> Value: 56.5
[Subscription_14] Feature_5 -> Value: 47.43
[Subscription_2] Feature_2 -> Value: 11.86
[Subscription_9] Feature_2 -> Value: 19.75
[Subscription_19] Feature_2 -> Value: 76.47
[Subscription_17] Feature_3 -> Value: 40.72
[Subscription_10] Feature_4 -> Value: 73.15
[Subscription_5] Feature_3 -> Value: 95.16
[Subscription_16] Feature_2 -> Value: 88.07
[Subscription_20] Feature_4 -> Value: 30.95
[Subscription_12] Feature_2 -> Value: 76.56
[Subscription_11] Feature_2 -> Value: 10.33
[Subscription_7] Feature_1 -> Value: 50.85
[Subscription_18] Feature_4 -> Value: 13.49
[Subscription_8] Feature_3 -> Value: 97.07
[Subscription_3] Feature_1 -> Value: 24.83
[Subscription_4] Feature_5 -> Value: 63.75
[Subscription_14] Feature_1 -> Value: 1.05
[Subscription_6] Feature_5 -> Value: 50.6
[Subscription_2] Feature_3 -> Value: 91.63
[Subscription_13] Feature_2 -> Value: 26.85
[Subscription_16] Feature_3 -> Value: 84.78
[Subscription_15] Feature_5 -> Value: 40.14
[Subscription_11] Feature_3 -> Value: 85.7
[Subscription_9] Feature_3 -> Value: 45.82
[Subscription_19] Feature_3 -> Value: 74.51
[Subscription_18] Feature_5 -> Value: 7.18
[Subscription_1] Feature_1 -> Value: 32.08
[Subscription_5] Feature_4 -> Value: 6.72
[Subscription_3] Feature_2 -> Value: 61.1
[Subscription_6] Feature_1 -> Value: 23.94
[Subscription_7] Feature_2 -> Value: 95.4
[Subscription_17] Feature_4 -> Value: 42.78
[Subscription_10] Feature_5 -> Value: 55.43
[Subscription_4] Feature_1 -> Value: 56.75
[Subscription_14] Feature_2 -> Value: 91.81
[Subscription_20] Feature_5 -> Value: 37.6
[Subscription_15] Feature_1 -> Value: 38.46
[Subscription_2] Feature_4 -> Value: 78.47
[Subscription_12] Feature_3 -> Value: 20.4
[Subscription_9] Feature_4 -> Value: 33.22
[Subscription_8] Feature_4 -> Value: 95.15
[Subscription_6] Feature_2 -> Value: 95.01
[Subscription_11] Feature_4 -> Value: 33.5
[Subscription_7] Feature_3 -> Value: 20.5
[Subscription_13] Feature_3 -> Value: 30.48
[Subscription_19] Feature_4 -> Value: 85.64
[Subscription_18] Feature_1 -> Value: 72.34
[Subscription_1] Feature_2 -> Value: 96.82
[Subscription_3] Feature_3 -> Value: 14.56
[Subscription_16] Feature_4 -> Value: 17.41
[Subscription_20] Feature_1 -> Value: 7.38
[Subscription_2] Feature_5 -> Value: 35.44
[Subscription_5] Feature_5 -> Value: 39.38
[Subscription_4] Feature_2 -> Value: 47.21
[Subscription_14] Feature_3 -> Value: 9.65
[Subscription_15] Feature_2 -> Value: 18.46
[Subscription_12] Feature_4 -> Value: 39.47
[Subscription_7] Feature_4 -> Value: 71.28
[Subscription_9] Feature_5 -> Value: 14.78
[Subscription_17] Feature_5 -> Value: 7.17
[Subscription_8] Feature_5 -> Value: 65.32
[Subscription_10] Feature_1 -> Value: 80.82
[Subscription_11] Feature_5 -> Value: 19.36
[Subscription_18] Feature_2 -> Value: 63.2
[Subscription_1] Feature_3 -> Value: 82.78
[Subscription_16] Feature_5 -> Value: 17.47
[Subscription_6] Feature_3 -> Value: 72.03
[Subscription_20] Feature_2 -> Value: 64.29
[Subscription_2] Feature_1 -> Value: 50.95
[Subscription_13] Feature_4 -> Value: 88.61
[Subscription_7] Feature_5 -> Value: 73.98
[Subscription_19] Feature_5 -> Value: 74.08
[Subscription_8] Feature_1 -> Value: 78.9
[Subscription_3] Feature_4 -> Value: 3.87
[Subscription_14] Feature_4 -> Value: 53.88
[Subscription_15] Feature_3 -> Value: 83.47
[Subscription_10] Feature_2 -> Value: 33.08
[Subscription_5] Feature_1 -> Value: 28.6
[Subscription_4] Feature_3 -> Value: 3.04
[Subscription_6] Feature_4 -> Value: 30.84
[Subscription_12] Feature_5 -> Value: 5.48
[Subscription_9] Feature_1 -> Value: 33.27
[Subscription_7] Feature_1 -> Value: 40.85
[Subscription_13] Feature_5 -> Value: 24.13
[Subscription_17] Feature_1 -> Value: 99.53
[Subscription_18] Feature_3 -> Value: 83.85
[Subscription_8] Feature_2 -> Value: 92.11
[Subscription_1] Feature_4 -> Value: 38.35
[Subscription_16] Feature_1 -> Value: 17.85
[Subscription_15] Feature_4 -> Value: 90.75
[Subscription_11] Feature_1 -> Value: 73.74
[Subscription_19] Feature_1 -> Value: 90.97
[Subscription_3] Feature_5 -> Value: 1.85
[Subscription_14] Feature_5 -> Value: 1.05
[Subscription_6] Feature_5 -> Value: 83.04
[Subscription_20] Feature_3 -> Value: 48.73
[Subscription_2] Feature_2 -> Value: 13.65
[Subscription_12] Feature_1 -> Value: 83.15
[Subscription_18] Feature_4 -> Value: 80.55
[Subscription_4] Feature_4 -> Value: 36.05
[Subscription_15] Feature_5 -> Value: 0.93
[Subscription_9] Feature_2 -> Value: 13.07
[Subscription_7] Feature_2 -> Value: 64.11
[Subscription_19] Feature_2 -> Value: 30.52
[Subscription_10] Feature_3 -> Value: 53.87
[Subscription_1] Feature_5 -> Value: 6.9
[Subscription_5] Feature_2 -> Value: 48.72
[Subscription_16] Feature_2 -> Value: 27.57
[Subscription_14] Feature_1 -> Value: 2.33
[Subscription_20] Feature_4 -> Value: 13.49
[Subscription_13] Feature_1 -> Value: 2.78
[Subscription_17] Feature_2 -> Value: 81.03
[Subscription_8] Feature_3 -> Value: 81.7
[Subscription_6] Feature_1 -> Value: 91.6
[Subscription_2] Feature_3 -> Value: 64.54
[Subscription_15] Feature_1 -> Value: 39.38
[Subscription_12] Feature_2 -> Value: 15.24
[Subscription_11] Feature_2 -> Value: 95.34
[Subscription_7] Feature_3 -> Value: 59.8
[Subscription_18] Feature_5 -> Value: 65.06
[Subscription_3] Feature_1 -> Value: 28.41
[Subscription_4] Feature_5 -> Value: 9.36
[Subscription_16] Feature_3 -> Value: 49.67
[Subscription_19] Feature_3 -> Value: 17.7
[Subscription_8] Feature_4 -> Value: 29.37
[Subscription_20] Feature_5 -> Value: 84.27
[Subscription_15] Feature_2 -> Value: 69.7
[Subscription_12] Feature_3 -> Value: 10.68
[Subscription_9] Feature_3 -> Value: 16.58
[Subscription_13] Feature_2 -> Value: 19.51
[Subscription_7] Feature_4 -> Value: 16.14
[Subscription_17] Feature_3 -> Value: 27.79
[Subscription_10] Feature_4 -> Value: 38.21
[Subscription_1] Feature_1 -> Value: 50.59
[Subscription_5] Feature_3 -> Value: 83.76
[Subscription_4] Feature_1 -> Value: 68.61
[Subscription_14] Feature_2 -> Value: 51.29
[Subscription_2] Feature_4 -> Value: 38.89
[Subscription_18] Feature_1 -> Value: 89.7
[Subscription_16] Feature_4 -> Value: 67.1
[Subscription_6] Feature_2 -> Value: 37.01
[Subscription_12] Feature_4 -> Value: 10.05
[Subscription_11] Feature_3 -> Value: 40.95
[Subscription_13] Feature_3 -> Value: 82.13
[Subscription_7] Feature_5 -> Value: 11.56
[Subscription_8] Feature_5 -> Value: 74.45
[Subscription_3] Feature_2 -> Value: 37.47
[Subscription_4] Feature_2 -> Value: 67.62
[Subscription_14] Feature_3 -> Value: 82.73
[Subscription_20] Feature_1 -> Value: 92.17
[Subscription_17] Feature_4 -> Value: 47.38
[Subscription_19] Feature_4 -> Value: 73.67
[Subscription_10] Feature_5 -> Value: 1.52
[Subscription_5] Feature_4 -> Value: 79.78
[Subscription_2] Feature_5 -> Value: 82.16
[Subscription_15] Feature_3 -> Value: 34.99
[Subscription_9] Feature_4 -> Value: 87.45
[Subscription_8] Feature_1 -> Value: 64.43
[Subscription_1] Feature_2 -> Value: 77.43
[Subscription_3] Feature_3 -> Value: 34.11
[Subscription_4] Feature_3 -> Value: 65.66
[Subscription_16] Feature_5 -> Value: 36.26
[Subscription_7] Feature_1 -> Value: 32.17
[Subscription_13] Feature_4 -> Value: 16.65
[Subscription_18] Feature_2 -> Value: 32.26
[Subscription_14] Feature_4 -> Value: 85.9
[Subscription_6] Feature_3 -> Value: 99.89
[Subscription_2] Feature_1 -> Value: 88.51
[Subscription_12] Feature_5 -> Value: 22.58
[Subscription_11] Feature_4 -> Value: 83.84
[Subscription_17] Feature_5 -> Value: 26.07
[Subscription_19] Feature_5 -> Value: 29.62
[Subscription_1] Feature_3 -> Value: 80.74
[Subscription_20] Feature_2 -> Value: 7.2
[Subscription_15] Feature_4 -> Value: 9.74
[Subscription_18] Feature_3 -> Value: 88.11
[Subscription_10] Feature_1 -> Value: 87.78
[Subscription_5] Feature_5 -> Value: 54.39
[Subscription_3] Feature_4 -> Value: 27.33
[Subscription_4] Feature_4 -> Value: 36.14
[Subscription_16] Feature_1 -> Value: 69.81
[Subscription_11] Feature_5 -> Value: 69.3
[Subscription_9] Feature_5 -> Value: 60.77
[Subscription_7] Feature_2 -> Value: 18.1
[Subscription_17] Feature_1 -> Value: 14.56
[Subscription_8] Feature_2 -> Value: 26.55
[Subscription_14] Feature_5 -> Value: 87.72
[Subscription_12] Feature_1 -> Value: 10.47
[Subscription_13] Feature_5 -> Value: 73.33
[Subscription_1] Feature_4 -> Value: 80.86
[Subscription_5] Feature_1 -> Value: 33.85
[Subscription_6] Feature_4 -> Value: 66.04
[Subscription_2] Feature_2 -> Value: 17.31
[Subscription_9] Feature_1 -> Value: 79.43
[Subscription_7] Feature_3 -> Value: 65.21
[Subscription_19] Feature_1 -> Value: 84.0
[Subscription_18] Feature_4 -> Value: 73.38
[Subscription_10] Feature_2 -> Value: 12.59
[Subscription_16] Feature_2 -> Value: 37.43
[Subscription_14] Feature_1 -> Value: 24.64
[Subscription_20] Feature_3 -> Value: 99.64
[Subscription_15] Feature_5 -> Value: 54.5
[Subscription_12] Feature_2 -> Value: 79.12
[Subscription_11] Feature_1 -> Value: 22.29
[Subscription_8] Feature_3 -> Value: 66.66
[Subscription_3] Feature_5 -> Value: 40.9
[Subscription_4] Feature_5 -> Value: 13.44
[Subscription_6] Feature_5 -> Value: 39.16
[Subscription_17] Feature_2 -> Value: 61.03
[Subscription_19] Feature_2 -> Value: 28.2
[Subscription_18] Feature_5 -> Value: 5.14
[Subscription_1] Feature_5 -> Value: 69.51
[Subscription_5] Feature_2 -> Value: 58.7
[Subscription_14] Feature_2 -> Value: 1.78
[Subscription_15] Feature_1 -> Value: 8.46
[Subscription_11] Feature_2 -> Value: 41.54
[Subscription_9] Feature_2 -> Value: 71.86
[Subscription_7] Feature_4 -> Value: 26.02
[Subscription_13] Feature_1 -> Value: 4.97
[Subscription_6] Feature_1 -> Value: 96.19
[Subscription_20] Feature_4 -> Value: 67.13
[Subscription_2] Feature_3 -> Value: 74.7
[Subscription_8] Feature_4 -> Value: 53.97
[Subscription_10] Feature_3 -> Value: 52.24
[Subscription_1] Feature_1 -> Value: 18.15
[Subscription_5] Feature_3 -> Value: 89.25
[Subscription_4] Feature_1 -> Value: 54.12
[Subscription_16] Feature_3 -> Value: 32.69
[Subscription_15] Feature_2 -> Value: 75.16
[Subscription_12] Feature_3 -> Value: 73.35
[Subscription_9] Feature_3 -> Value: 55.29
[Subscription_17] Feature_3 -> Value: 0.35
[Subscription_3] Feature_1 -> Value: 4.86
[Subscription_20] Feature_5 -> Value: 23.81
[Subscription_11] Feature_3 -> Value: 81.82
[Subscription_13] Feature_2 -> Value: 20.5
[Subscription_19] Feature_3 -> Value: 21.56
[Subscription_18] Feature_1 -> Value: 43.3
[Subscription_8] Feature_5 -> Value: 38.26
[Subscription_10] Feature_4 -> Value: 62.44
[Subscription_1] Feature_2 -> Value: 50.77
[Subscription_14] Feature_3 -> Value: 81.56
[Subscription_2] Feature_4 -> Value: 83.43
[Subscription_12] Feature_4 -> Value: 8.97
[Subscription_7] Feature_5 -> Value: 85.47
[Subscription_6] Feature_2 -> Value: 26.47
[Subscription_15] Feature_3 -> Value: 95.65
[Subscription_17] Feature_4 -> Value: 75.12
[Subscription_5] Feature_4 -> Value: 34.29
[Subscription_1] Feature_3 -> Value: 65.14
[Subscription_4] Feature_2 -> Value: 2.82
[Subscription_16] Feature_4 -> Value: 17.28
[Subscription_20] Feature_1 -> Value: 59.33
[Subscription_2] Feature_5 -> Value: 29.13
[Subscription_11] Feature_4 -> Value: 25.79
[Subscription_9] Feature_4 -> Value: 80.01
[Subscription_13] Feature_3 -> Value: 24.7
[Subscription_18] Feature_2 -> Value: 15.56
[Subscription_8] Feature_1 -> Value: 65.87
[Subscription_10] Feature_5 -> Value: 89.88
[Subscription_3] Feature_2 -> Value: 26.74
[Subscription_12] Feature_5 -> Value: 32.94
[Subscription_7] Feature_1 -> Value: 55.15
[Subscription_19] Feature_4 -> Value: 17.94
[Subscription_17] Feature_5 -> Value: 93.74
[Subscription_5] Feature_5 -> Value: 0.94
[Subscription_16] Feature_5 -> Value: 67.42
[Subscription_14] Feature_4 -> Value: 76.23
[Subscription_6] Feature_3 -> Value: 72.67
[Subscription_20] Feature_2 -> Value: 3.1
[Subscription_18] Feature_3 -> Value: 8.65
[Subscription_8] Feature_2 -> Value: 97.87
[Subscription_4] Feature_3 -> Value: 57.0
[Subscription_2] Feature_1 -> Value: 53.83
[Subscription_15] Feature_4 -> Value: 90.7
[Subscription_11] Feature_5 -> Value: 48.46
[Subscription_13] Feature_4 -> Value: 22.66
[Subscription_7] Feature_2 -> Value: 65.39
[Subscription_1] Feature_4 -> Value: 90.58
[Subscription_5] Feature_1 -> Value: 87.62
[Subscription_16] Feature_1 -> Value: 76.27
[Subscription_9] Feature_5 -> Value: 84.49
[Subscription_17] Feature_1 -> Value: 14.21
[Subscription_18] Feature_4 -> Value: 90.51
[Subscription_10] Feature_1 -> Value: 84.34
[Subscription_3] Feature_3 -> Value: 75.78
[Subscription_6] Feature_4 -> Value: 43.01
[Subscription_12] Feature_1 -> Value: 88.88
[Subscription_11] Feature_1 -> Value: 32.78
[Subscription_13] Feature_5 -> Value: 61.51
[Subscription_19] Feature_5 -> Value: 47.94
[Subscription_8] Feature_3 -> Value: 24.3
[Subscription_1] Feature_5 -> Value: 14.47
[Subscription_4] Feature_4 -> Value: 76.18
[Subscription_14] Feature_5 -> Value: 53.86
[Subscription_20] Feature_3 -> Value: 23.75
[Subscription_15] Feature_5 -> Value: 25.44
[Subscription_10] Feature_2 -> Value: 95.13
[Subscription_5] Feature_2 -> Value: 78.53
[Subscription_16] Feature_2 -> Value: 60.67
[Subscription_6] Feature_5 -> Value: 31.77
[Subscription_2] Feature_2 -> Value: 87.68
[Subscription_12] Feature_2 -> Value: 7.5
[Subscription_11] Feature_2 -> Value: 62.04
[Subscription_7] Feature_3 -> Value: 42.83
[Subscription_3] Feature_4 -> Value: 15.81
[Subscription_14] Feature_1 -> Value: 39.0
[Subscription_15] Feature_1 -> Value: 67.15
[Subscription_9] Feature_1 -> Value: 33.94
[Subscription_19] Feature_1 -> Value: 95.82
[Subscription_17] Feature_2 -> Value: 85.94
[Subscription_8] Feature_4 -> Value: 70.58
[Subscription_18] Feature_5 -> Value: 17.29
[Subscription_10] Feature_3 -> Value: 88.86
[Subscription_5] Feature_3 -> Value: 77.96
[Subscription_4] Feature_5 -> Value: 78.09
[Subscription_16] Feature_3 -> Value: 66.16
[Subscription_12] Feature_3 -> Value: 95.56
[Subscription_13] Feature_1 -> Value: 82.65
[Subscription_1] Feature_1 -> Value: 28.75
[Subscription_20] Feature_4 -> Value: 15.17
[Subscription_15] Feature_2 -> Value: 57.12
[Subscription_11] Feature_3 -> Value: 91.17
[Subscription_7] Feature_4 -> Value: 70.04
[Subscription_19] Feature_2 -> Value: 91.1
[Subscription_17] Feature_3 -> Value: 100.0
[Subscription_8] Feature_5 -> Value: 48.21
[Subscription_5] Feature_4 -> Value: 38.53
[Subscription_6] Feature_1 -> Value: 22.81
[Subscription_2] Feature_3 -> Value: 25.86
[Subscription_18] Feature_1 -> Value: 1.63
[Subscription_3] Feature_5 -> Value: 60.04
[Subscription_14] Feature_2 -> Value: 52.57
[Subscription_12] Feature_4 -> Value: 70.55
[Subscription_9] Feature_2 -> Value: 2.49
[Subscription_13] Feature_2 -> Value: 23.17
[Subscription_10] Feature_4 -> Value: 76.28
[Subscription_5] Feature_5 -> Value: 35.26
[Subscription_4] Feature_1 -> Value: 50.1
[Subscription_16] Feature_4 -> Value: 2.29
[Subscription_11] Feature_4 -> Value: 63.0
[Subscription_19] Feature_3 -> Value: 88.69
[Subscription_17] Feature_4 -> Value: 67.96
[Subscription_1] Feature_2 -> Value: 91.14
[Subscription_6] Feature_2 -> Value: 33.38
[Subscription_20] Feature_5 -> Value: 54.41
[Subscription_15] Feature_3 -> Value: 94.97
[Subscription_12] Feature_5 -> Value: 5.36
[Subscription_13] Feature_3 -> Value: 26.49
[Subscription_7] Feature_5 -> Value: 4.32
[Subscription_8] Feature_1 -> Value: 32.98
[Subscription_10] Feature_5 -> Value: 13.45
[Subscription_3] Feature_1 -> Value: 64.79
[Subscription_4] Feature_2 -> Value: 23.56
[Subscription_16] Feature_5 -> Value: 69.03
[Subscription_2] Feature_4 -> Value: 9.53
[Subscription_17] Feature_5 -> Value: 54.78
[Subscription_18] Feature_2 -> Value: 99.74
[Subscription_14] Feature_3 -> Value: 24.8
[Subscription_6] Feature_3 -> Value: 41.13
[Subscription_9] Feature_3 -> Value: 57.23
[Subscription_1] Feature_3 -> Value: 72.65
[Subscription_3] Feature_2 -> Value: 41.49
[Subscription_5] Feature_1 -> Value: 13.63
[Subscription_16] Feature_1 -> Value: 56.69
[Subscription_2] Feature_5 -> Value: 61.46
[Subscription_15] Feature_4 -> Value: 45.5
[Subscription_11] Feature_5 -> Value: 6.04
[Subscription_7] Feature_1 -> Value: 98.38
[Subscription_19] Feature_4 -> Value: 45.11
[Subscription_4] Feature_3 -> Value: 80.57
[Subscription_20] Feature_1 -> Value: 14.18
[Subscription_9] Feature_4 -> Value: 65.01
[Subscription_12] Feature_1 -> Value: 58.28
[Subscription_13] Feature_4 -> Value: 78.73
[Subscription_17] Feature_1 -> Value: 31.97
[Subscription_8] Feature_2 -> Value: 58.03
[Subscription_10] Feature_1 -> Value: 30.77
[Subscription_1] Feature_4 -> Value: 81.98
[Subscription_14] Feature_4 -> Value: 40.48
[Subscription_16] Feature_2 -> Value: 77.88
[Subscription_18] Feature_3 -> Value: 15.5
[Subscription_3] Feature_3 -> Value: 62.6
[Subscription_6] Feature_4 -> Value: 58.71
[Subscription_2] Feature_1 -> Value: 79.74
[Subscription_15] Feature_5 -> Value: 85.65
[Subscription_19] Feature_5 -> Value: 96.23
[Subscription_8] Feature_3 -> Value: 96.25
[Subscription_5] Feature_2 -> Value: 59.29
[Subscription_1] Feature_5 -> Value: 94.87
[Subscription_16] Feature_3 -> Value: 77.35
[Subscription_20] Feature_2 -> Value: 68.78
[Subscription_11] Feature_1 -> Value: 97.61
[Subscription_7] Feature_2 -> Value: 24.37
[Subscription_17] Feature_2 -> Value: 12.8
[Subscription_3] Feature_4 -> Value: 79.01
[Subscription_4] Feature_4 -> Value: 31.36
[Subscription_2] Feature_2 -> Value: 46.2
[Subscription_9] Feature_5 -> Value: 37.48
[Subscription_12] Feature_2 -> Value: 51.98
[Subscription_13] Feature_5 -> Value: 34.28
[Subscription_8] Feature_4 -> Value: 93.13
[Subscription_18] Feature_4 -> Value: 86.63
[Subscription_10] Feature_2 -> Value: 26.92
[Subscription_14] Feature_5 -> Value: 68.8
[Subscription_16] Feature_4 -> Value: 54.2
[Subscription_15] Feature_1 -> Value: 0.56
[Subscription_1] Feature_1 -> Value: 36.14
[Subscription_6] Feature_5 -> Value: 6.74
[Subscription_20] Feature_3 -> Value: 88.62
[Subscription_11] Feature_2 -> Value: 52.75
[Subscription_9] Feature_1 -> Value: 87.26
[Subscription_13] Feature_1 -> Value: 65.17
[Subscription_19] Feature_1 -> Value: 96.18
